"word","decade","decade_count","decade_total","per_mil"
"lovin",1970,281,993649,282.8
"low",1970,246,993649,247.57
"lower",1970,14,993649,14.09
"lua",1970,24,993649,24.15
"luce",1970,19,993649,19.12
"lucy",1970,24,993649,24.15
"lucifer",1970,4,993649,4.03
"luck",1970,78,993649,78.5
"lucky",1970,78,993649,78.5
"luego",1970,15,993649,15.1
"lugar",1970,27,993649,27.17
"lui",1970,76,993649,76.49
"lullaby",1970,17,993649,17.11
"lumière",1970,3,993649,3.02
"luna",1970,40,993649,40.26
"lunch",1970,7,993649,7.04
"lune",1970,12,993649,12.08
"lungs",1970,18,993649,18.12
"lurking",1970,9,993649,9.06
"lust",1970,18,993649,18.12
"luz",1970,65,993649,65.42
"lyin",1970,33,993649,33.21
"lyrics",1970,148,993649,148.95
"m",1970,81,993649,81.52
"ma",1970,604,993649,607.86
"mä",1970,14,993649,14.09
"maar",1970,20,993649,20.13
"mach",1970,10,993649,10.06
"machen",1970,6,993649,6.04
"machine",1970,135,993649,135.86
"macht",1970,12,993649,12.08
"mad",1970,199,993649,200.27
"made",1970,699,993649,703.47
"madre",1970,40,993649,40.26
"madrugada",1970,22,993649,22.14
"mag",1970,4,993649,4.03
"magazine",1970,21,993649,21.13
"magia",1970,13,993649,13.08
"magic",1970,149,993649,149.95
"mais",1970,310,993649,311.98
"maid",1970,21,993649,21.13
"maiden",1970,24,993649,24.15
"mail",1970,31,993649,31.2
"maimes",1970,9,993649,9.06
"main",1970,49,993649,49.31
"maintenant",1970,3,993649,3.02
"majesty",1970,6,993649,6.04
"major",1970,8,993649,8.05
"make",1970,2705,993649,2722.29
"maker",1970,21,993649,21.13
"makeup",1970,17,993649,17.11
"makin",1970,98,993649,98.63
"mal",1970,129,993649,129.82
"mala",1970,23,993649,23.15
"male",1970,47,993649,47.3
"malo",1970,13,993649,13.08
"mama",1970,396,993649,398.53
"mami",1970,12,993649,12.08
"mamma",1970,79,993649,79.5
"man",1970,2366,993649,2381.12
"manage",1970,14,993649,14.09
"mañana",1970,37,993649,37.24
"manchmal",1970,3,993649,3.02
"manera",1970,9,993649,9.06
"many",1970,512,993649,515.27
"manipulate",1970,5,993649,5.03
"mankind",1970,22,993649,22.14
"mann",1970,13,993649,13.08
"mano",1970,56,993649,56.36
"mão",1970,13,993649,13.08
"map",1970,12,993649,12.08
"mar",1970,119,993649,119.76
"march",1970,61,993649,61.39
"mare",1970,62,993649,62.4
"mary",1970,151,993649,151.97
"maria",1970,36,993649,36.23
"mark",1970,33,993649,33.21
"market",1970,5,993649,5.03
"married",1970,111,993649,111.71
"martyr",1970,13,993649,13.08
"mas",1970,135,993649,135.86
"más",1970,119,993649,119.76
"mash",1970,18,993649,18.12
"mask",1970,16,993649,16.1
"masquerade",1970,24,993649,24.15
"mass",1970,36,993649,36.23
"master",1970,70,993649,70.45
"mata",1970,9,993649,9.06
"matar",1970,11,993649,11.07
"match",1970,21,993649,21.13
"mate",1970,18,993649,18.12
"material",1970,5,993649,5.03
"matin",1970,15,993649,15.1
"matter",1970,288,993649,289.84
"may",1970,448,993649,450.86
"maybe",1970,560,993649,563.58
"maze",1970,7,993649,7.04
"mc",1970,5,993649,5.03
"me",1970,15210,993649,15307.22
"meadow",1970,19,993649,19.12
"meal",1970,13,993649,13.08
"mean",1970,537,993649,540.43
"meaningless",1970,6,993649,6.04
"meant",1970,99,993649,99.63
"measure",1970,20,993649,20.13
"meat",1970,25,993649,25.16
"med",1970,51,993649,51.33
"media",1970,6,993649,6.04
"medication",1970,4,993649,4.03
"medicine",1970,42,993649,42.27
"medio",1970,2,993649,2.01
"medo",1970,16,993649,16.1
"meer",1970,31,993649,31.2
"meet",1970,268,993649,269.71
"meg",1970,32,993649,32.2
"mehr",1970,27,993649,27.17
"mein",1970,70,993649,70.45
"meinem",1970,4,993649,4.03
"meinen",1970,11,993649,11.07
"meiner",1970,5,993649,5.03
"mejor",1970,24,993649,24.15
"mek",1970,1,993649,1.01
"melhor",1970,17,993649,17.11
"mellow",1970,17,993649,17.11
"melody",1970,105,993649,105.67
"melt",1970,79,993649,79.5
"même",1970,17,993649,17.11
"memories",1970,227,993649,228.45
"memoria",1970,6,993649,6.04
"memphis",1970,18,993649,18.12
"men",1970,367,993649,369.35
"mend",1970,24,993649,24.15
"menos",1970,32,993649,32.2
"menschen",1970,3,993649,3.02
"mente",1970,30,993649,30.19
"mental",1970,17,993649,17.11
"mention",1970,23,993649,23.15
"mentira",1970,13,993649,13.08
"mentre",1970,38,993649,38.24
"mer",1970,21,993649,21.13
"mercy",1970,76,993649,76.49
"mere",1970,13,993649,13.08
"merry",1970,24,993649,24.15
"mes",1970,59,993649,59.38
"mesmo",1970,21,993649,21.13
"mess",1970,164,993649,165.05
"message",1970,55,993649,55.35
"messiah",1970,4,993649,4.03
"messin",1970,23,993649,23.15
"met",1970,189,993649,190.21
"metal",1970,16,993649,16.1
"meu",1970,123,993649,123.79
"meus",1970,29,993649,29.19
"mexico",1970,15,993649,15.1
"mi",1970,799,993649,804.11
"mí",1970,47,993649,47.3
"mia",1970,92,993649,92.59
"mía",1970,13,993649,13.08
"mic",1970,16,993649,16.1
"mich",1970,63,993649,63.4
"michael",1970,17,993649,17.11
"microphone",1970,9,993649,9.06
"middle",1970,99,993649,99.63
"midnight",1970,136,993649,136.87
"mie",1970,22,993649,22.14
"miedo",1970,15,993649,15.1
"miei",1970,27,993649,27.17
"mientras",1970,9,993649,9.06
"mieux",1970,13,993649,13.08
"mig",1970,15,993649,15.1
"might",1970,430,993649,432.75
"mighty",1970,77,993649,77.49
"mij",1970,7,993649,7.04
"mijn",1970,5,993649,5.03
"mike",1970,20,993649,20.13
"mil",1970,33,993649,33.21
"miles",1970,173,993649,174.11
"milk",1970,41,993649,41.26
"mille",1970,29,993649,29.19
"million",1970,101,993649,101.65
"mim",1970,37,993649,37.24
"min",1970,84,993649,84.54
"mina",1970,7,993649,7.04
"minä",1970,6,993649,6.04
"mind",1970,1403,993649,1411.97
"mine",1970,664,993649,668.24
"minha",1970,78,993649,78.5
"minor",1970,8,993649,8.05
"minute",1970,103,993649,103.66
"minuto",1970,10,993649,10.06
"mio",1970,94,993649,94.6
"mío",1970,17,993649,17.11
"mir",1970,75,993649,75.48
"mira",1970,50,993649,50.32
"miracle",1970,50,993649,50.32
"mirada",1970,18,993649,18.12
"mirando",1970,6,993649,6.04
"mirar",1970,11,993649,11.07
"mire",1970,5,993649,5.03
"miro",1970,9,993649,9.06
"mirror",1970,85,993649,85.54
"mis",1970,108,993649,108.69
"miserable",1970,9,993649,9.06
"misery",1970,51,993649,51.33
"misma",1970,2,993649,2.01
"mismo",1970,30,993649,30.19
"miss",1970,294,993649,295.88
"missin",1970,30,993649,30.19
"mission",1970,17,993649,17.11
"mississippi",1970,48,993649,48.31
"mist",1970,21,993649,21.13
"mistake",1970,73,993649,73.47
"mistaken",1970,10,993649,10.06
"mister",1970,55,993649,55.35
"misty",1970,31,993649,31.2
"misunderstood",1970,9,993649,9.06
"mit",1970,67,993649,67.43
"mitä",1970,8,993649,8.05
"mitt",1970,24,993649,24.15
"mix",1970,47,993649,47.3
"mm",1970,59,993649,59.38
"mmm",1970,66,993649,66.42
"mmmm",1970,16,993649,16.1
"mnie",1970,9,993649,9.06
"mo",1970,35,993649,35.22
"moan",1970,25,993649,25.16
"mock",1970,5,993649,5.03
"model",1970,13,993649,13.08
"modern",1970,28,993649,28.18
"modo",1970,22,993649,22.14
"moi",1970,92,993649,92.59
"moins",1970,20,993649,20.13
"mold",1970,4,993649,4.03
"molly",1970,3,993649,3.02
"mom",1970,23,993649,23.15
"moment",1970,214,993649,215.37
"momento",1970,43,993649,43.27
"momma",1970,70,993649,70.45
"mommy",1970,15,993649,15.1
"mon",1970,98,993649,98.63
"monde",1970,22,993649,22.14
"monday",1970,45,993649,45.29
"mondo",1970,36,993649,36.23
"money",1970,492,993649,495.14
"monkey",1970,46,993649,46.29
"monster",1970,25,993649,25.16
"monte",1970,18,993649,18.12
"months",1970,55,993649,55.35
"mood",1970,64,993649,64.41
"moon",1970,306,993649,307.96
"moonlight",1970,65,993649,65.42
"moral",1970,33,993649,33.21
"more",1970,1661,993649,1671.62
"morena",1970,12,993649,12.08
"morgen",1970,21,993649,21.13
"morir",1970,23,993649,23.15
"morning",1970,608,993649,611.89
"mornin",1970,109,993649,109.7
"mort",1970,80,993649,80.51
"mortal",1970,23,993649,23.15
"most",1970,192,993649,193.23
"mots",1970,49,993649,49.31
"mother",1970,300,993649,301.92
"motherfucker",1970,4,993649,4.03
"motherfuckin",1970,7,993649,7.04
"motion",1970,66,993649,66.42
"motivation",1970,15,993649,15.1
"motivo",1970,9,993649,9.06
"motor",1970,31,993649,31.2
"mountain",1970,262,993649,263.67
"mourning",1970,14,993649,14.09
"mouse",1970,15,993649,15.1
"mouth",1970,94,993649,94.6
"move",1970,802,993649,807.13
"movement",1970,10,993649,10.06
"movie",1970,69,993649,69.44
"movin",1970,120,993649,120.77
"mr",1970,89,993649,89.57
"mua",1970,2,993649,2.01
"much",1970,843,993649,848.39
"muchas",1970,8,993649,8.05
"mucho",1970,17,993649,17.11
"mud",1970,22,993649,22.14
"muere",1970,7,993649,7.04
"muero",1970,9,993649,9.06
"muerte",1970,37,993649,37.24
"muerto",1970,14,993649,14.09
"mueve",1970,1,993649,1.01
"muito",1970,27,993649,27.17
"mujer",1970,50,993649,50.32
"mulher",1970,26,993649,26.17
"mun",1970,5,993649,5.03
"mundo",1970,132,993649,132.84
"murder",1970,45,993649,45.29
"muscle",1970,11,993649,11.07
"music",1970,650,993649,654.15
"musica",1970,18,993649,18.12
"música",1970,11,993649,11.07
"musique",1970,6,993649,6.04
"muss",1970,4,993649,4.03
"must",1970,626,993649,630
"mut",1970,5,993649,5.03
"mutilation",1970,3,993649,3.02
"mutta",1970,5,993649,5.03
"muy",1970,44,993649,44.28
"my",1970,11875,993649,11950.9
"myself",1970,374,993649,376.39
"mystery",1970,86,993649,86.55
"mystic",1970,15,993649,15.1
"n",1970,282,993649,283.8
"na",1970,586,993649,589.75
"naar",1970,8,993649,8.05
"nach",1970,32,993649,32.2
"nacht",1970,29,993649,29.19
"nada",1970,88,993649,88.56
"nadie",1970,29,993649,29.19
"nah",1970,41,993649,41.26
"nai",1970,13,993649,13.08
"nails",1970,20,993649,20.13
"naive",1970,4,993649,4.03
"naked",1970,45,993649,45.29
"name",1970,655,993649,659.19
"nana",1970,63,993649,63.4
"nao",1970,28,993649,28.18
"não",1970,274,993649,275.75
"når",1970,3,993649,3.02
"när",1970,41,993649,41.26
"narrow",1970,17,993649,17.11
"nas",1970,21,993649,21.13
"nasty",1970,17,993649,17.11
"nation",1970,50,993649,50.32
"nature",1970,116,993649,116.74
"naughty",1970,7,993649,7.04
"ne",1970,229,993649,230.46
"near",1970,239,993649,240.53
"neat",1970,9,993649,9.06
"necesito",1970,16,993649,16.1
"neck",1970,55,993649,55.35
"need",1970,1662,993649,1672.62
"needle",1970,31,993649,31.2
"negative",1970,7,993649,7.04
"negra",1970,7,993649,7.04
"negro",1970,18,993649,18.12
"nei",1970,21,993649,21.13
"neighbors",1970,34,993649,34.22
"neighborhood",1970,21,993649,21.13
"nein",1970,6,993649,6.04
"neither",1970,22,993649,22.14
"nel",1970,107,993649,107.68
"nella",1970,36,993649,36.23
"nem",1970,27,993649,27.17
"nen",1970,12,993649,12.08
"nena",1970,21,993649,21.13
"neon",1970,17,993649,17.11
"ner",1970,16,993649,16.1
"nerve",1970,27,993649,27.17
"nervous",1970,22,993649,22.14
"ness",1970,8,993649,8.05
"nessuno",1970,26,993649,26.17
"nest",1970,30,993649,30.19
"net",1970,21,993649,21.13
"neue",1970,4,993649,4.03
"never",1970,2456,993649,2471.7
"new",1970,710,993649,714.54
"news",1970,110,993649,110.7
"next",1970,251,993649,252.6
"ni",1970,153,993649,153.98
"nice",1970,156,993649,157
"nicht",1970,126,993649,126.81
"nickel",1970,16,993649,16.1
"nie",1970,21,993649,21.13
"niemals",1970,3,993649,3.02
"niemand",1970,12,993649,12.08
"niente",1970,64,993649,64.41
"niet",1970,19,993649,19.12
"nigga",1970,90,993649,90.58
"niggaz",1970,24,993649,24.15
"night",1970,2203,993649,2217.08
"nightmare",1970,29,993649,29.19
"niin",1970,27,993649,27.17
"niña",1970,12,993649,12.08
"nine",1970,86,993649,86.55
"ninguém",1970,19,993649,19.12
"niño",1970,19,993649,19.12
"no",1970,5952,993649,5990.04
"nobody",1970,419,993649,421.68
"noch",1970,130,993649,130.83
"nog",1970,11,993649,11.07
"noi",1970,65,993649,65.42
"noir",1970,13,993649,13.08
"noise",1970,63,993649,63.4
"noite",1970,34,993649,34.22
"nom",1970,8,993649,8.05
"nombre",1970,14,993649,14.09
"nome",1970,23,993649,23.15
"non",1970,759,993649,763.85
"none",1970,81,993649,81.52
"nooit",1970,12,993649,12.08
"noone",1970,95,993649,95.61
"noose",1970,7,993649,7.04
"nor",1970,31,993649,31.2
"normal",1970,17,993649,17.11
"north",1970,41,993649,41.26
"northern",1970,29,993649,29.19
"nos",1970,102,993649,102.65
"nós",1970,13,993649,13.08
"nose",1970,51,993649,51.33
"nosotros",1970,5,993649,5.03
"nossa",1970,16,993649,16.1
"nosso",1970,25,993649,25.16
"dont",1970,15217,993649,15314.26
"note",1970,62,993649,62.4
"nothing",1970,782,993649,787
"nothin",1970,210,993649,211.34
"notice",1970,58,993649,58.37
"notion",1970,5,993649,5.03
"notre",1970,21,993649,21.13
"notte",1970,40,993649,40.26
"nous",1970,65,993649,65.42
"now",1970,3779,993649,3803.15
"nowhere",1970,186,993649,187.19
"nu",1970,24,993649,24.15
"nubes",1970,4,993649,4.03
"nuclear",1970,6,993649,6.04
"nuestra",1970,8,993649,8.05
"nuestro",1970,18,993649,18.12
"nueva",1970,7,993649,7.04
"nuevo",1970,15,993649,15.1
"nuh",1970,3,993649,3.02
"nuit",1970,22,993649,22.14
"num",1970,22,993649,22.14
"numb",1970,23,993649,23.15
"number",1970,122,993649,122.78
"nun",1970,14,993649,14.09
"nunca",1970,83,993649,83.53
"nur",1970,31,993649,31.2
"nurse",1970,9,993649,9.06
"nuts",1970,12,993649,12.08
"ny",1970,17,993649,17.11
"nyt",1970,11,993649,11.07
"o",1970,840,993649,845.37
"ô",1970,22,993649,22.14
"ob",1970,8,993649,8.05
"obey",1970,16,993649,16.1
"object",1970,50,993649,50.32
"oblivion",1970,5,993649,5.03
"obscene",1970,33,993649,33.21
"obscure",1970,2,993649,2.01
"observe",1970,5,993649,5.03
"obsession",1970,3,993649,3.02
"obvious",1970,15,993649,15.1
"occhi",1970,47,993649,47.3
"ocean",1970,145,993649,145.93
"och",1970,274,993649,275.75
"oclock",1970,17,993649,17.11
"od",1970,14,993649,14.09
"odds",1970,31,993649,31.2
"oder",1970,17,993649,17.11
"odio",1970,6,993649,6.04
"oer",1970,4,993649,4.03
"of",1970,10463,993649,10529.88
"off",1970,556,993649,559.55
"offer",1970,81,993649,81.52
"office",1970,31,993649,31.2
"oft",1970,6,993649,6.04
"often",1970,56,993649,56.36
"og",1970,72,993649,72.46
"ogni",1970,55,993649,55.35
"oh",1970,4695,993649,4725.01
"ohh",1970,111,993649,111.71
"ohhh",1970,28,993649,28.18
"ohhhh",1970,7,993649,7.04
"ohne",1970,14,993649,14.09
"ohoh",1970,9,993649,9.06
"oi",1970,14,993649,14.09
"oil",1970,29,993649,29.19
"ojos",1970,41,993649,41.26
"ok",1970,50,993649,50.32
"okay",1970,85,993649,85.54
"ol",1970,63,993649,63.4
"old",1970,1071,993649,1077.85
"older",1970,81,993649,81.52
"ole",1970,25,993649,25.16
"olen",1970,3,993649,3.02
"olhar",1970,11,993649,11.07
"olhos",1970,28,993649,28.18
"oli",1970,20,993649,20.13
"olla",1970,8,993649,8.05
"olvides",1970,5,993649,5.03
"olvida",1970,5,993649,5.03
"olvidar",1970,29,993649,29.19
"olvido",1970,8,993649,8.05
"om",1970,56,993649,56.36
"on",1970,8919,993649,8976.01
"once",1970,419,993649,421.68
"onde",1970,46,993649,46.29
"one",1970,3020,993649,3039.3
"only",1970,1262,993649,1270.07
"ont",1970,10,993649,10.06
"onto",1970,20,993649,20.13
"oo",1970,90,993649,90.58
"ooh",1970,803,993649,808.13
"oon",1970,6,993649,6.04
"ooo",1970,87,993649,87.56
"oooh",1970,261,993649,262.67
"oooo",1970,25,993649,25.16
"ooooh",1970,18,993649,18.12
"op",1970,15,993649,15.1
"open",1970,419,993649,421.68
"operator",1970,28,993649,28.18
"opinion",1970,11,993649,11.07
"opportunity",1970,7,993649,7.04
"opposite",1970,3,993649,3.02
"oppression",1970,8,993649,8.05
"or",1970,1312,993649,1320.39
"ora",1970,44,993649,44.28
"orange",1970,22,993649,22.14
"order",1970,74,993649,74.47
"ordinary",1970,10,993649,10.06
"organ",1970,11,993649,11.07
"original",1970,25,993649,25.16
"orleans",1970,46,993649,46.29
"ormai",1970,35,993649,35.22
"os",1970,83,993649,83.53
"oscuridad",1970,8,993649,8.05
"oss",1970,5,993649,5.03
"other",1970,574,993649,577.67
"otra",1970,39,993649,39.25
"otro",1970,45,993649,45.29
"ou",1970,61,993649,61.39
"où",1970,52,993649,52.33
"ought",1970,49,993649,49.31
"oughta",1970,19,993649,19.12
"oui",1970,17,993649,17.11
"our",1970,1227,993649,1234.84
"ourselves",1970,63,993649,63.4
"out",1970,3062,993649,3081.57
"outer",1970,6,993649,6.04
"outra",1970,13,993649,13.08
"outro",1970,17,993649,17.11
"outside",1970,158,993649,159.01
"outta",1970,49,993649,49.31
"over",1970,1128,993649,1135.21
"overcome",1970,11,993649,11.07
"overflow",1970,13,993649,13.08
"overwhelmed",1970,8,993649,8.05
"ow",1970,37,993649,37.24
"owe",1970,24,993649,24.15
"own",1970,564,993649,567.6
"oye",1970,19,993649,19.12
"p",1970,35,993649,35.22
"pa",1970,64,993649,64.41
"på",1970,97,993649,97.62
"pace",1970,26,993649,26.17
"pack",1970,111,993649,111.71
"padre",1970,15,993649,15.1
"page",1970,71,993649,71.45
"paid",1970,53,993649,53.34
"pain",1970,428,993649,430.74
"paint",1970,113,993649,113.72
"pair",1970,32,993649,32.2
"pal",1970,16,993649,16.1
"palabras",1970,29,993649,29.19
"palace",1970,17,993649,17.11
"pale",1970,40,993649,40.26
"palm",1970,17,993649,17.11
"pan",1970,39,993649,39.25
"pane",1970,21,993649,21.13
"panic",1970,11,993649,11.07
"pants",1970,28,993649,28.18
"papa",1970,56,993649,56.36
"papel",1970,9,993649,9.06
"paper",1970,104,993649,104.66
"par",1970,50,993649,50.32
"para",1970,223,993649,224.43
"parade",1970,26,993649,26.17
"paradise",1970,77,993649,77.49
"paralyzed",1970,9,993649,9.06
"paranoia",1970,2,993649,2.01
"parar",1970,8,993649,8.05
"parasite",1970,4,993649,4.03
"parce",1970,8,993649,8.05
"pardon",1970,11,993649,11.07
"pare",1970,5,993649,5.03
"parece",1970,10,993649,10.06
"parents",1970,14,993649,14.09
"paris",1970,36,993649,36.23
"park",1970,82,993649,82.52
"parle",1970,20,993649,20.13
"parole",1970,23,993649,23.15
"part",1970,328,993649,330.1
"party",1970,214,993649,215.37
"partir",1970,12,993649,12.08
"partner",1970,13,993649,13.08
"pas",1970,231,993649,232.48
"pasa",1970,17,993649,17.11
"pasado",1970,11,993649,11.07
"pasar",1970,18,993649,18.12
"pasion",1970,5,993649,5.03
"pasión",1970,6,993649,6.04
"paso",1970,21,993649,21.13
"pass",1970,366,993649,368.34
"passa",1970,22,993649,22.14
"passage",1970,6,993649,6.04
"passé",1970,10,993649,10.06
"passer",1970,9,993649,9.06
"passion",1970,62,993649,62.4
"passo",1970,22,993649,22.14
"past",1970,238,993649,239.52
"path",1970,48,993649,48.31
"pathetic",1970,5,993649,5.03
"patience",1970,15,993649,15.1
"patiently",1970,21,993649,21.13
"patterns",1970,14,993649,14.09
"paul",1970,26,993649,26.17
"paura",1970,21,993649,21.13
"pause",1970,18,993649,18.12
"paved",1970,18,993649,18.12
"pavement",1970,10,993649,10.06
"pawn",1970,10,993649,10.06
"pay",1970,244,993649,245.56
"paz",1970,19,993649,19.12
"pe",1970,2,993649,2.01
"peace",1970,259,993649,260.66
"peak",1970,30,993649,30.19
"pearls",1970,20,993649,20.13
"peau",1970,9,993649,9.06
"pecho",1970,8,993649,8.05
"pedir",1970,5,993649,5.03
"peel",1970,4,993649,4.03
"peep",1970,56,993649,56.36
"peine",1970,12,993649,12.08
"pela",1970,10,993649,10.06
"pelo",1970,42,993649,42.27
"pen",1970,26,993649,26.17
"pena",1970,44,993649,44.28
"penetrate",1970,8,993649,8.05
"penny",1970,19,993649,19.12
"pense",1970,14,993649,14.09
"pensamiento",1970,8,993649,8.05
"pensando",1970,13,993649,13.08
"pensar",1970,44,993649,44.28
"penso",1970,10,993649,10.06
"people",1970,992,993649,998.34
"per",1970,394,993649,396.52
"perche",1970,27,993649,27.17
"perché",1970,62,993649,62.4
"perchè",1970,27,993649,27.17
"perd",1970,6,993649,6.04
"perder",1970,25,993649,25.16
"perdida",1970,8,993649,8.05
"perdido",1970,15,993649,15.1
"perdu",1970,29,993649,29.19
"perfect",1970,102,993649,102.65
"perform",1970,25,993649,25.16
"perfume",1970,17,993649,17.11
"perhaps",1970,28,993649,28.18
"permanent",1970,9,993649,9.06
"pero",1970,97,993649,97.62
"perro",1970,7,993649,7.04
"person",1970,64,993649,64.41
"personne",1970,6,993649,6.04
"pet",1970,8,993649,8.05
"peter",1970,17,993649,17.11
"petit",1970,59,993649,59.38
"peu",1970,23,993649,23.15
"peur",1970,19,993649,19.12
"peut",1970,12,993649,12.08
"peux",1970,18,993649,18.12
"phantom",1970,4,993649,4.03
"phase",1970,6,993649,6.04
"phone",1970,86,993649,86.55
"photo",1970,8,993649,8.05
"photograph",1970,24,993649,24.15
"phrase",1970,16,993649,16.1
"physical",1970,5,993649,5.03
"pieds",1970,43,993649,43.27
"piano",1970,65,993649,65.42
"pick",1970,199,993649,200.27
"picture",1970,161,993649,162.03
"pide",1970,2,993649,2.01
"pido",1970,6,993649,6.04
"pie",1970,60,993649,60.38
"piece",1970,127,993649,127.81
"piedra",1970,17,993649,17.11
"piel",1970,30,993649,30.19
"piensa",1970,5,993649,5.03
"pienso",1970,22,993649,22.14
"pierce",1970,5,993649,5.03
"pig",1970,16,993649,16.1
"pile",1970,18,993649,18.12
"pills",1970,43,993649,43.27
"pillow",1970,26,993649,26.17
"pimp",1970,9,993649,9.06
"pin",1970,27,993649,27.17
"pine",1970,19,993649,19.12
"pink",1970,33,993649,33.21
"pipe",1970,27,993649,27.17
"piss",1970,25,993649,25.16
"pistol",1970,15,993649,15.1
"pit",1970,22,993649,22.14
